,raw,char,line
254,ANNE: He never did contact me.  Thank you again for the opportunity.  I’ve learned a great deal here.,ANNE,He never did contact me.  Thank you again for the opportunity.  I’ve learned a great deal here.
255,"FERGUS KEEGAN: Yes, I’m sure you have.  Tell me, will you be taking Jack’s baby with you?",FERGUS KEEGAN,"Yes, I’m sure you have.  Tell me, will you be taking Jack’s baby with you?"
256,"ANNE: Yes, I think that would be safest.",ANNE,"Yes, I think that would be safest."
257,"FERGUS KEEGAN: Hmm.  Well, good luck, Mrs. Blythe.  We will miss you.",FERGUS KEEGAN,"Hmm.  Well, good luck, Mrs. Blythe.  We will miss you."
258,ANNE: Good bye.,ANNE,Good bye.
259,     SCENE: Hotel lobby,     SCENE,Hotel lobby
260,"MAN: Thank you, ma’am. Good day.",MAN,"Thank you, ma’am. Good day."
261,FRED: Anne!  You’re finally here.,FRED,Anne!  You’re finally here.
262,"MRS. FINDLAY: This is my husband, George.",MRS. FINDLAY,"This is my husband, George."
263,"MR. FINDLAY: How do you do, Mrs. Blythe.",MR. FINDLAY,"How do you do, Mrs. Blythe."
264,ANNE: It’s a pleasure to finally meet you.,ANNE,It’s a pleasure to finally meet you.
265,MR. FINDLAY: My wife has spoken of your determination and courage.,MR. FINDLAY,My wife has spoken of your determination and courage.
266,"ANNE: Not today, I’m afraid.",ANNE,"Not today, I’m afraid."
267,MRS. FINDLAY: He has everything secured to leave on Tuesday.  Will you join us in the sitting room.,MRS. FINDLAY,He has everything secured to leave on Tuesday.  Will you join us in the sitting room.
268,"ANNE: Yes, that would be lovely.  I’ll just clean Dominic up, and I’ll be right down. [to Dominic]  Hello.  I’ve missed you today.",ANNE,"Yes, that would be lovely.  I’ll just clean Dominic up, and I’ll be right down. [to Dominic]  Hello.  I’ve missed you today."
269,     SCENE: Garrison’s apartment,     SCENE,Garrison’s apartment
270,ANNE: [to Dominic] You have something on your face.,ANNE,[to Dominic] You have something on your face.
271,MAUD MONTROSE: [appearing at the door] I’ve spoken to Jack.  We need to discuss travel arrangements for Dominic and for your husband.,MAUD MONTROSE,[appearing at the door] I’ve spoken to Jack.  We need to discuss travel arrangements for Dominic and for your husband.
272,"ANNE: Oh, Fred.  This is Miss Montrose from the Dispatch.",ANNE,"Oh, Fred.  This is Miss Montrose from the Dispatch."
273,"FRED: How do you do?  The Findlays wanted to play a game of bridge.  I came up to get the cards.  Would you care to join us downstairs for a drink, Miss Maud?",FRED,"How do you do?  The Findlays wanted to play a game of bridge.  I came up to get the cards.  Would you care to join us downstairs for a drink, Miss Maud?"
274,     SCENE: Hotel stairs,     SCENE,Hotel stairs
275,"MAUD MONTROSE: I’m afraid that I can’t intrude, Mrs. Blythe.  I’ll wait for you outside.",MAUD MONTROSE,"I’m afraid that I can’t intrude, Mrs. Blythe.  I’ll wait for you outside."
276,"ANNE: Fred, could you please take Dominic for a moment while I see Miss Montrose out.",ANNE,"Fred, could you please take Dominic for a moment while I see Miss Montrose out."
277,FRED: The Findlays are really hoping that you’ll join us.’,FRED,The Findlays are really hoping that you’ll join us.’
278,"ANNE: Fred, I’ll only be a moment.",ANNE,"Fred, I’ll only be a moment."
279,     SCENE: Outside the hotel,     SCENE,Outside the hotel
280,"ANNE: What do you mean, make travel arrangements for my husband?  Where is he?",ANNE,"What do you mean, make travel arrangements for my husband?  Where is he?"
281,MAUD MONTROSE: I haven’t much time.  We can speak over here.,MAUD MONTROSE,I haven’t much time.  We can speak over here.
282,ANNE: Why did you leave the paper?,ANNE,Why did you leave the paper?
283,MAUD MONTROSE: I want to get home to the U.S.  I’ve had enough of London society.,MAUD MONTROSE,I want to get home to the U.S.  I’ve had enough of London society.
284,ANNE: Where is my husband?,ANNE,Where is my husband?
285,MAUD MONTROSE: Jack has contacted me and he’s explained everything.  He thinks he’s found a connection in Germany. ,MAUD MONTROSE,Jack has contacted me and he’s explained everything.  He thinks he’s found a connection in Germany. 
286,JACK’S VOICE: [telegram:] Maud is a pal.  Bring Dominic to me.  I can get you to your husband.,JACK’S VOICE,[telegram:] Maud is a pal.  Bring Dominic to me.  I can get you to your husband.
287,ANNE: You could be making this up.,ANNE,You could be making this up.
288,MAUD MONTROSE: You can’t take that chance.,MAUD MONTROSE,You can’t take that chance.
289,ANNE: Who are you really?,ANNE,Who are you really?
290,"MAUD MONTROSE: I’m one of a group of loyal Americans, committed to bringing about peace.",MAUD MONTROSE,"I’m one of a group of loyal Americans, committed to bringing about peace."
291,ANNE: I don’t understand.  What do you want from me?,ANNE,I don’t understand.  What do you want from me?
292,"MAUD MONTROSE: Our efforts require your help.  The Garrisons own a chateau in Belgium.  Kit Garrison, Jack’s aunt, runs a local hospice and orphanage there.  Now, Jack thinks that the war is just about to end.  The child will be perfectly safe there and I will obtain the proper papers for you to travel through to Liege.  Kit Garrison has certain valuables that have to be brought across, but she’s too well known with the enemy authorities.  Now, these valuables can be used to buy medical supplies on the black market and also assist Jack in bribing certain important people behind the lines.  Now, if you return with the valuables, they can be safely carried in.",MAUD MONTROSE,"Our efforts require your help.  The Garrisons own a chateau in Belgium.  Kit Garrison, Jack’s aunt, runs a local hospice and orphanage there.  Now, Jack thinks that the war is just about to end.  The child will be perfectly safe there and I will obtain the proper papers for you to travel through to Liege.  Kit Garrison has certain valuables that have to be brought across, but she’s too well known with the enemy authorities.  Now, these valuables can be used to buy medical supplies on the black market and also assist Jack in bribing certain important people behind the lines.  Now, if you return with the valuables, they can be safely carried in."
293,ANNE: If?,ANNE,If?
294,"MAUD MONTROSE: Once you’re there, Jack’s connections will help you find your husband.  None of us are safe right now.",MAUD MONTROSE,"Once you’re there, Jack’s connections will help you find your husband.  None of us are safe right now."
295,ANNE: I know that.,ANNE,I know that.
296,"MAUD MONTROSE: Well, the train leaves at noon tomorrow for Portsmouth.",MAUD MONTROSE,"Well, the train leaves at noon tomorrow for Portsmouth."
297,ANNE: Tomorrow?,ANNE,Tomorrow?
298,"MAUD MONTROSE: You do want to return the boy, don’t you?",MAUD MONTROSE,"You do want to return the boy, don’t you?"
299,"ANNE: Yes, of course I do.  What?  Why do you think I wouldn’t?",ANNE,"Yes, of course I do.  What?  Why do you think I wouldn’t?"
300,"MAUD MONTROSE: Well, when you first came to my office, I didn’t know what you were up to.  You’re a good little poker player.  It’s been a lovely visit.",MAUD MONTROSE,"Well, when you first came to my office, I didn’t know what you were up to.  You’re a good little poker player.  It’s been a lovely visit."
301,     SCENE: Garrison’s apartment,     SCENE,Garrison’s apartment
302,FRED: You seem like you’re running away.,FRED,You seem like you’re running away.
303,ANNE: I’m going back to France.  There’s a chance I can find Gil.,ANNE,I’m going back to France.  There’s a chance I can find Gil.
304,"FRED: What’s wrong, Anne?",FRED,"What’s wrong, Anne?"
305,"ANNE: Don’t tell the Dodds about my leaving.  Promise me, Fred.",ANNE,"Don’t tell the Dodds about my leaving.  Promise me, Fred."
306,FRED: I promise.  Why are you being so elusive?  What am I going to tell the Findlays?  They bought our tickets.,FRED,I promise.  Why are you being so elusive?  What am I going to tell the Findlays?  They bought our tickets.
307,     SCENE: Outside the hotel,     SCENE,Outside the hotel
308,ANNE: Driver.,ANNE,Driver.
309,"MRS. FINDLAY: Anne, if you’re in some kind of trouble, let us help.",MRS. FINDLAY,"Anne, if you’re in some kind of trouble, let us help."
310,"ANNE: It’s nothing; don’t worry.  Thank you for being so good to us.  I’ll never forget you.  Guard him with your life, Fred.",ANNE,"It’s nothing; don’t worry.  Thank you for being so good to us.  I’ll never forget you.  Guard him with your life, Fred."
311,"FRED: Anne, you’re talking like we’ll never see you again.",FRED,"Anne, you’re talking like we’ll never see you again."
312,ANNE: You’ll see me in a couple of weeks.  ,ANNE,You’ll see me in a couple of weeks.  
313,"FRED: Anne, you can’t run off like this.",FRED,"Anne, you can’t run off like this."
314,"ANNE: Mrs. Findlay, please take the baby.  I don’t want him with me, Fred.",ANNE,"Mrs. Findlay, please take the baby.  I don’t want him with me, Fred."
315,"FRED: Waterloo Station, driver.",FRED,"Waterloo Station, driver."
316,     SCENE: Waterloo Station,     SCENE,Waterloo Station
317,"FRED: Mr. Garrison is involved in this, isn’t he?  You have no idea the kind of danger you could be walking into.",FRED,"Mr. Garrison is involved in this, isn’t he?  You have no idea the kind of danger you could be walking into."
318,"ANNE: Please, Fred.  Say goodbye and go.  GO!",ANNE,"Please, Fred.  Say goodbye and go.  GO!"
319,MAUD MONTROSE: Mrs. Blythe!  Mrs. Blythe.  I came to say goodbye.  We must be brief; Keegan may have followed me. [Fred arrives]  I’m sorry we’re unable to travel together.  I’m on my way to New York.,MAUD MONTROSE,Mrs. Blythe!  Mrs. Blythe.  I came to say goodbye.  We must be brief; Keegan may have followed me. [Fred arrives]  I’m sorry we’re unable to travel together.  I’m on my way to New York.
320,"ANNE: Well, thank you so much for seeing me off.  Officer Wright came to say goodbye, too. ",ANNE,"Well, thank you so much for seeing me off.  Officer Wright came to say goodbye, too. "
321,"MAUD MONTROSE: I’ve taken the liberty of switching your tickets to first class, thinking you might find it more comfortable to travel with the child.  I’m so glad that you haven’t changed your mind.",MAUD MONTROSE,"I’ve taken the liberty of switching your tickets to first class, thinking you might find it more comfortable to travel with the child.  I’m so glad that you haven’t changed your mind."
322,"ANNE: No, I haven’t.  But Officer Wright is taking Dominic back to Canada.",ANNE,"No, I haven’t.  But Officer Wright is taking Dominic back to Canada."
323,MAUD MONTROSE: Make sure you check your tickets before boarding.  And please give my regards to Mr. Keegan if you two should meet.,MAUD MONTROSE,Make sure you check your tickets before boarding.  And please give my regards to Mr. Keegan if you two should meet.
324,ANNE: I will.,ANNE,I will.
325,FRED: What was that about? What’s going on?,FRED,What was that about? What’s going on?
326,"ANNE: Oh, come.  Fred, I have no time.  Please, go before there’s any trouble.  And don’t ever let him out of your sight.  Promise me.",ANNE,"Oh, come.  Fred, I have no time.  Please, go before there’s any trouble.  And don’t ever let him out of your sight.  Promise me."
327,FRED: What kind of trouble?,FRED,What kind of trouble?
328,"MAUD’S VOICE: [note:] Here’s a locker key for Portsmouth.  Open it once you arrive. Jack could expose Keegan as a traitor to British intelligence, but he doesn’t want to tip his hand.  Don’t DARE send Dominic to Canada.  Keegan will stop at nothing to protect himself, even if it means taking Jack’s child.  [Anne runs back]",MAUD’S VOICE,"[note:] Here’s a locker key for Portsmouth.  Open it once you arrive. Jack could expose Keegan as a traitor to British intelligence, but he doesn’t want to tip his hand.  Don’t DARE send Dominic to Canada.  Keegan will stop at nothing to protect himself, even if it means taking Jack’s child.  [Anne runs back]"
329,"MAN: Watch it, love.",MAN,"Watch it, love."
330,"ANNE: Excuse me.  Excuse me, please. Fred, I have to take him.",ANNE,"Excuse me.  Excuse me, please. Fred, I have to take him."
331,FRED: Anne what are you doing?,FRED,Anne what are you doing?
332,"ANNE: No, I have to take him with me.",ANNE,"No, I have to take him with me."
333,"FRED: Anne, you’re not thinking clearly.",FRED,"Anne, you’re not thinking clearly."
334,"ANNE: Fred, let him go.  I can’t explain.",ANNE,"Fred, let him go.  I can’t explain."
335,FRED: Anne.,FRED,Anne.
336,ANNE: Please forgive me.,ANNE,Please forgive me.
337,FRED: What?  Anne!,FRED,What?  Anne!
338,"ANNE: I’m going to miss my train, please.",ANNE,"I’m going to miss my train, please."
339,"FRED: Anne, don’t do this.",FRED,"Anne, don’t do this."
340,"OFFICER: Hold on, son.  Hold on.  Stand back. Passengers only.",OFFICER,"Hold on, son.  Hold on.  Stand back. Passengers only."
341,FRED: Anne!  Anne!,FRED,Anne!  Anne!
342,ANNE: Excuse me. [she gets on the train],ANNE,Excuse me. [she gets on the train]
343,     SCENE: On train,     SCENE,On train
344,WOMAN: Shall I hold your little boy?,WOMAN,Shall I hold your little boy?
345,"ANNE: No, thank you.",ANNE,"No, thank you."
346,OFFICER: [knocks on door] Portsmouth.  Portsmouth.,OFFICER,[knocks on door] Portsmouth.  Portsmouth.
347,     SCENE: Portsmouth Station,     SCENE,Portsmouth Station
348,"NEWSBOY: Newspaper here!  Get your newspaper! Newspaper!  Come and get it!  Newspaper, here!  Come and get it!",NEWSBOY,"Newspaper here!  Get your newspaper! Newspaper!  Come and get it!  Newspaper, here!  Come and get it!"
349,"WOMAN: Do you need a hand, madam?",WOMAN,"Do you need a hand, madam?"
350,ANNE: No.,ANNE,No.
351,JACK’S VOICE: [note:] Don’t take a chance on wearing this nun’s habit yet.  Wait until you’re off the boat in France.  Tickets and directions to the Manoir de Bonne Esperance in Belgium are enclosed.  I’m trusting you to get my boy back.,JACK’S VOICE,[note:] Don’t take a chance on wearing this nun’s habit yet.  Wait until you’re off the boat in France.  Tickets and directions to the Manoir de Bonne Esperance in Belgium are enclosed.  I’m trusting you to get my boy back.
352,Script Index -- 1 -- 2 -- 3 -- 4 -- 5 -- 6 -- Next,Script Index -- 1 -- 2 -- 3 -- 4 -- 5 -- 6 -- Next,
0,Script: Part 6,Script,Part 6
1,SCENE: French port,SCENE,French port
2,"OFFICER: Passeport, madame?  Non, desole.  Il est interdit aux femmes de voyager.  All foreigner women must be registered for travel. No good, very sorry.",OFFICER,"Passeport, madame?  Non, desole.  Il est interdit aux femmes de voyager.  All foreigner women must be registered for travel. No good, very sorry."
3,ANNE: But…?,ANNE,But…?
4,"ELSIE JAMES: Geeze, those honest-to-God American girls look so great to me.",ELSIE JAMES,"Geeze, those honest-to-God American girls look so great to me."
5,"MARGARET BUSH: Yeah, but you know what? These God-forsaken uniforms are driving me nuts.",MARGARET BUSH,"Yeah, but you know what? These God-forsaken uniforms are driving me nuts."
6,ELSIE JAMES: You’re telling me.,ELSIE JAMES,You’re telling me.
7,MARGARET BUSH: You know when I came over here I still had my silk stockings?,MARGARET BUSH,You know when I came over here I still had my silk stockings?
8,"ELSIE JAMES: Yeah, I remember that.",ELSIE JAMES,"Yeah, I remember that."
9,MARGARET BUSH: You remember where it’s going now?,MARGARET BUSH,You remember where it’s going now?
10,ELSIE JAMES: Mud.,ELSIE JAMES,Mud.
11,MARGARET BUSH: Mud.,MARGARET BUSH,Mud.
12,ELSIE JAMES: Mud.,ELSIE JAMES,Mud.
13,MARGARET BUSH: Mud,MARGARET BUSH,Mud
14,ELSIE JAMES: And more mud.,ELSIE JAMES,And more mud.
15,"ANNE: Excuse me, but I couldn’t help but notice you’re from Stateside.  Are you with the YWCA?",ANNE,"Excuse me, but I couldn’t help but notice you’re from Stateside.  Are you with the YWCA?"
16,"ELSIE JAMES: [laughs] God, no.",ELSIE JAMES,"[laughs] God, no."
17,"MARGARET BUSH: No, I don’t think so.",MARGARET BUSH,"No, I don’t think so."
18,ELSIE JAMES: We’re actresses.  We’re under contract.,ELSIE JAMES,We’re actresses.  We’re under contract.
19,MARGARET BUSH: For the boys.,MARGARET BUSH,For the boys.
20,ELSIE JAMES: For the boys.,ELSIE JAMES,For the boys.
21,"MARGARET BUSH: Yeah, we’re on our way to the front, but the French military won’t let any more women than necessary into the danger zone, so we got stuck wearing these duds.",MARGARET BUSH,"Yeah, we’re on our way to the front, but the French military won’t let any more women than necessary into the danger zone, so we got stuck wearing these duds."
22,ELSIE JAMES: I’ve threatened to turn all of France into a danger zone if they try keeping us from our duty any longer.,ELSIE JAMES,I’ve threatened to turn all of France into a danger zone if they try keeping us from our duty any longer.
23,ANNE: Are you registered to travel across the front?,ANNE,Are you registered to travel across the front?
24,"MARGARET BUSH: No, actually, we spent the last eight days stuck in Paris trying to explain to the government how come we’re exempt from all these bloody rules.",MARGARET BUSH,"No, actually, we spent the last eight days stuck in Paris trying to explain to the government how come we’re exempt from all these bloody rules."
25,"ELSIE JAMES: Yeah, we’ve got our registration papers.  Why?  Where are you going?",ELSIE JAMES,"Yeah, we’ve got our registration papers.  Why?  Where are you going?"
26,"ANNE: I’m going to Brussels and to Liege, hopefully, if I can get through.",ANNE,"I’m going to Brussels and to Liege, hopefully, if I can get through."
27,ELSIE JAMES: Why don’t you stick with us?  We can get you in.,ELSIE JAMES,Why don’t you stick with us?  We can get you in.
28,"MARGARET BUSH: Yeah, we’d love a challenge.",MARGARET BUSH,"Yeah, we’d love a challenge."
29,ELSIE JAMES: Yeah.,ELSIE JAMES,Yeah.
30,MARGARET BUSH: We’d have to get her a different get-up.  Maybe the Red Cross or Sally Anne.,MARGARET BUSH,We’d have to get her a different get-up.  Maybe the Red Cross or Sally Anne.
31,ELSIE JAMES: Yeah.,ELSIE JAMES,Yeah.
32,"ANNE: Um, no, it’s all right. Thank you.",ANNE,"Um, no, it’s all right. Thank you."
33,"     SCENE: Same station, after Anne has changed into a nun’s habit",     SCENE,"Same station, after Anne has changed into a nun’s habit"
34,"OFFICER: [to girls] Vous permits, s’il vous plait.  [looking at Anne’s papers] Allez-y.",OFFICER,"[to girls] Vous permits, s’il vous plait.  [looking at Anne’s papers] Allez-y."
35,ELSIE JAMES: Hey!  Who’d you knock off to get your hands on that get-up? [laughs],ELSIE JAMES,Hey!  Who’d you knock off to get your hands on that get-up? [laughs]
36,     SCENE: Train compartment,     SCENE,Train compartment
37,"ELSIE JAMES: So, I do imitations.  I dance a little.  I tell stories.  You know, like this big Baldwin locomotive pulls up into a shed with four thousand Yanks.  I jumps up on the platform, doing a handspring to boot, no less.  “Hey boys, are we downhearted?” I yells and I hear this ear-splitting, “Hell, no!” [laughs]  I tell you, it is the biggest show on earth. This war has gotten me hook, line, and sinker.  Never knowing which song’s your last kind of spurs you on.",ELSIE JAMES,"So, I do imitations.  I dance a little.  I tell stories.  You know, like this big Baldwin locomotive pulls up into a shed with four thousand Yanks.  I jumps up on the platform, doing a handspring to boot, no less.  “Hey boys, are we downhearted?” I yells and I hear this ear-splitting, “Hell, no!” [laughs]  I tell you, it is the biggest show on earth. This war has gotten me hook, line, and sinker.  Never knowing which song’s your last kind of spurs you on."
38,ANNE: I envy you. ,ANNE,I envy you. 
39,ELSIE JAMES: What are you talking about?  You’re acting your blessed heart out right now.,ELSIE JAMES,What are you talking about?  You’re acting your blessed heart out right now.
40,ANNE: You bring happiness into people’s lives.,ANNE,You bring happiness into people’s lives.
41,"ELSIE JAMES: Happiness, oh, geeze.  Have another nip there, Sister Anne.",ELSIE JAMES,"Happiness, oh, geeze.  Have another nip there, Sister Anne."
42,"ANNE: I don’t even know who the devil I am anymore.  We’ve all been swept up in some tidal wave, keeping on the surface for fear we’ll drown.",ANNE,"I don’t even know who the devil I am anymore.  We’ve all been swept up in some tidal wave, keeping on the surface for fear we’ll drown."
43,"ELSIE JAMES: And you do drown.  You do drown.  Along comes some nineteen-year-old Jimmy Something-or-other from Tulamassoo, Idaho, to pay a call and tell you about his latest loves, oh, and he vows how no one can hold a candle to you.  And Psst.  Gone.  Killed before the same hour the next day. Sometimes I can’t stop bawling.  I only manage to keep singing my songs by looking over their heads and not into their faces.",ELSIE JAMES,"And you do drown.  You do drown.  Along comes some nineteen-year-old Jimmy Something-or-other from Tulamassoo, Idaho, to pay a call and tell you about his latest loves, oh, and he vows how no one can hold a candle to you.  And Psst.  Gone.  Killed before the same hour the next day. Sometimes I can’t stop bawling.  I only manage to keep singing my songs by looking over their heads and not into their faces."
44,"MARGARET BUSH: Yeah, well, she’s got a bullet from every guy she ever fell for.",MARGARET BUSH,"Yeah, well, she’s got a bullet from every guy she ever fell for."
45,"ELSIE JAMES: Yeah, there ain’t a blank one in the bunch.  Look.  I keep them alive in here. [the train stops] What was that?",ELSIE JAMES,"Yeah, there ain’t a blank one in the bunch.  Look.  I keep them alive in here. [the train stops] What was that?"
46,     SCENE: In corridor,     SCENE,In corridor
47,OFFICER: Salut.,OFFICER,Salut.
48,SOLDIER: Vous avez vu l’enfant?,SOLDIER,Vous avez vu l’enfant?
49,OFFICER: Dans le compartiment.,OFFICER,Dans le compartiment.
50,"SOLDIER: Ah, bon.",SOLDIER,"Ah, bon."
51,     SCENE: Anne’s compartment,     SCENE,Anne’s compartment
52,"SOLDIER: Mesdames.  Allez,  passeports.  Allez, allez, vos papiers.",SOLDIER,"Mesdames.  Allez,  passeports.  Allez, allez, vos papiers."
53,ELSIE JAMES: All right. All right.  Here. Here. Here.,ELSIE JAMES,All right. All right.  Here. Here. Here.
54,MARGARET BUSH: Here.  [she drops her paper] Sorry.,MARGARET BUSH,Here.  [she drops her paper] Sorry.
55,SOLDIER: Et le bebe?,SOLDIER,Et le bebe?
56,ANNE: C’est un orphelin.,ANNE,C’est un orphelin.
57,"SOLDIER: Bush, eh, Busch? Eh, c’est un nom allemand ca?  Espion allemand peut-etre, hmm?",SOLDIER,"Bush, eh, Busch? Eh, c’est un nom allemand ca?  Espion allemand peut-etre, hmm?"
58,MARGARET BUSH: German?  I’m Yankee Doodle.  Busch?  Can you believe he thinks I’m some kind of German beer?,MARGARET BUSH,German?  I’m Yankee Doodle.  Busch?  Can you believe he thinks I’m some kind of German beer?
59,"SOLDIER: C’est quoi ca?  [takes Anne’s hand]  Imposteur anglais, huh?",SOLDIER,"C’est quoi ca?  [takes Anne’s hand]  Imposteur anglais, huh?"
60,ANNE: No. [he takes the baby],ANNE,No. [he takes the baby]
61,ELSIE JAMES and MARGARET BUSH: Hey!,ELSIE JAMES and MARGARET BUSH,Hey!
62,"ANNE: Give me my baby! [he hits her, knocking her out]",ANNE,"Give me my baby! [he hits her, knocking her out]"
63,"MARGARET BUSH: Anne! Oh, God.  Anne!",MARGARET BUSH,"Anne! Oh, God.  Anne!"
64,"ELSIE JAMES: Anne! Hey, what are you doing?  Oh, geeze.",ELSIE JAMES,"Anne! Hey, what are you doing?  Oh, geeze."
65,MARGARET BUSH: [the soldier grabs her] Anne!,MARGARET BUSH,[the soldier grabs her] Anne!
66,     SCENE: In a boarded up room. ,     SCENE,In a boarded up room. 
67,ANNE: Where’s Dominic?,ANNE,Where’s Dominic?
68,"ELSIE JAMES: I don’t know. They threw Mag in the clink.  The jerks.  With her bloody names, and these blasted German-colored uniforms, and your accent-they think we’re a bunch of spies.",ELSIE JAMES,"I don’t know. They threw Mag in the clink.  The jerks.  With her bloody names, and these blasted German-colored uniforms, and your accent-they think we’re a bunch of spies."
69,"ANNE: Spies?  Oh, my Lord!",ANNE,"Spies?  Oh, my Lord!"
70,ELSIE JAMES: They’re going to kill us at dawn.  That’s why they’ve taken the kid away.  [Anne pulls on the boards]  Forget it; the doors are barred.,ELSIE JAMES,They’re going to kill us at dawn.  That’s why they’ve taken the kid away.  [Anne pulls on the boards]  Forget it; the doors are barred.
71,ANNE: They’re going to do no such thing.,ANNE,They’re going to do no such thing.
72,ELSIE JAMES: What are you doing?,ELSIE JAMES,What are you doing?
73,ANNE: How fast can you dig?,ANNE,How fast can you dig?
74,ELSIE JAMES: What are you doing?  What?,ELSIE JAMES,What are you doing?  What?
75,"ANNE: Come on, come on.  Dig!",ANNE,"Come on, come on.  Dig!"
76,ELSIE JAMES: What? All right.,ELSIE JAMES,What? All right.
77,ANNE: Dig!,ANNE,Dig!
78,ELSIE JAMES: All right!,ELSIE JAMES,All right!
79,ANNE: Dig!  Dig faster!,ANNE,Dig!  Dig faster!
80,ELSIE JAMES: All right.  What are you doing?,ELSIE JAMES,All right.  What are you doing?
81,ANNE: I don’t know.  ,ANNE,I don’t know.  
82,ELSIE JAMES: How?,ELSIE JAMES,How?
83,ANNE: I’m not sure yet. Fill it with coal.  Hurry!,ANNE,I’m not sure yet. Fill it with coal.  Hurry!
84,ELSIE JAMES: Here!  Here!,ELSIE JAMES,Here!  Here!
85,ANNE: Give me your shells.,ANNE,Give me your shells.
86,"ELSIE JAMES: No, no, not my boys.",ELSIE JAMES,"No, no, not my boys."
87,ANNE: Give me your shells.  I just want the gunpowder; you can keep the shells.,ANNE,Give me your shells.  I just want the gunpowder; you can keep the shells.
88,"ELSIE JAMES: Not my boys.  All right, all right. Here.",ELSIE JAMES,"Not my boys.  All right, all right. Here."
89,"ANNE: Okay.  Look, at this point, it’s their way of saying thanks.  ",ANNE,"Okay.  Look, at this point, it’s their way of saying thanks.  "
90,ELSIE JAMES: Here.,ELSIE JAMES,Here.
91,ANNE: You got a match?,ANNE,You got a match?
92,"ELSIE JAMES: Yeah, sure.",ELSIE JAMES,"Yeah, sure."
93,"ANNE: And your flask, while your at it.",ANNE,"And your flask, while your at it."
94,"ELSIE JAMES: Oh, geeze.  Whisky doesn’t work unless you’re having a good time. Here.",ELSIE JAMES,"Oh, geeze.  Whisky doesn’t work unless you’re having a good time. Here."
95,"ANNE: Okay, okay.  Stand back!  [their makeshift bomb blasts a hole in the wall] Yes!  Come on!",ANNE,"Okay, okay.  Stand back!  [their makeshift bomb blasts a hole in the wall] Yes!  Come on!"
96,     SCENE: Outside,     SCENE,Outside
97,"ANNE: Oh, God.  Elsie, run for the woods.",ANNE,"Oh, God.  Elsie, run for the woods."
98,"ELSIE JAMES:  No, no.  I can’t.  I can’t go without Maggie.  Don’t worry about us. You just keep on treading water.  Go!  Go!  [Anne runs from the authorities.  Meanwhile, Jack shows up at the train station looking for Anne.]",ELSIE JAMES," No, no.  I can’t.  I can’t go without Maggie.  Don’t worry about us. You just keep on treading water.  Go!  Go!  [Anne runs from the authorities.  Meanwhile, Jack shows up at the train station looking for Anne.]"
99,WOMAN: Mais ou va-t-elle avec cet enfant?  Ou allez-vous?,WOMAN,Mais ou va-t-elle avec cet enfant?  Ou allez-vous?
100,[Anne runs through the woods],[Anne runs through the woods],
101,"     SCENE: Back at the train station, Jack arrives",     SCENE,"Back at the train station, Jack arrives"
102,"MAN: C’est ca.  C’est ca.  Et c’est bien.  Viens, mon viuex.  Voila. Voila.  Comme-ci. Comme-ca. Viola.",MAN,"C’est ca.  C’est ca.  Et c’est bien.  Viens, mon viuex.  Voila. Voila.  Comme-ci. Comme-ca. Viola."
103,"JACK: Je cherche une petite soeur, uh, avec bebe.",JACK,"Je cherche une petite soeur, uh, avec bebe."
104,"MAN: Je suis desole.  Je ne l’ai pas vue.  Non, non, je suis desole.",MAN,"Je suis desole.  Je ne l’ai pas vue.  Non, non, je suis desole."
105,JACK: You’re sorry.,JACK,You’re sorry.
106,     SCENE: Fields along the road,     SCENE,Fields along the road
107,"ANNE: [seeing a cart go by] Arretez!  Arretez!   Je cherche le Manoir de Bonne Esperance, le chateau de Madame Kitt Garrison.",ANNE,"[seeing a cart go by] Arretez!  Arretez!   Je cherche le Manoir de Bonne Esperance, le chateau de Madame Kitt Garrison."
108,"MAN: Oui, on y va au manoir.  Venez, ma soeur.",MAN,"Oui, on y va au manoir.  Venez, ma soeur."
109,ANNE: Merci.  Merci.,ANNE,Merci.  Merci.
110,MAN: Qu’est-ce qui se passe?,MAN,Qu’est-ce qui se passe?
111,     SCENE: Kitt Garrison’s chateau,     SCENE,Kitt Garrison’s chateau
112,JACK: Anne!  Anne!  Why didn’t you wait at the station?  Anne!  Trust you to find your own way.  Let me see your face.  Dominic.  My boy.  My boy.  It’s all right.  Yeah.,JACK,Anne!  Anne!  Why didn’t you wait at the station?  Anne!  Trust you to find your own way.  Let me see your face.  Dominic.  My boy.  My boy.  It’s all right.  Yeah.
113,"ANNE: Oh, we made it.  I think we made it.",ANNE,"Oh, we made it.  I think we made it."
114,"JACK: You’ve done something more important than you can imagine.  You’re very brave, Anne.  Very, very brave.",JACK,"You’ve done something more important than you can imagine.  You’re very brave, Anne.  Very, very brave."
115,"KIT GARRISON: Anne Shirley, my dear.  You’ve never looked saintlier, and you’ve brought our Dominic home.",KIT GARRISON,"Anne Shirley, my dear.  You’ve never looked saintlier, and you’ve brought our Dominic home."
116,ANNE: Are we safe?,ANNE,Are we safe?
117,"KIT GARRISON: Well, they’ve killed the animals, bayonetted the furniture, and poured two hundred pots of jam into my grand piano, but this war is over.",KIT GARRISON,"Well, they’ve killed the animals, bayonetted the furniture, and poured two hundred pots of jam into my grand piano, but this war is over."
